model,index,Age,Workclass,Education-Num,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,Hoursperweek,Country
lime,23,-1.6410350426067846,-0.510455719115238,-0.28307015377248734,-0.19781016977007707,-0.11973712578521506,0.09512426082847432,-0.04032993163987483,0.03801101488660918,0.029541543682260377,-0.004343228860148647,0.0,0.0
lime,24,-1.6138819719303226,-0.558791270489026,-0.3125442051243209,0.15617054798371485,0.15465935446033585,-0.13680688391001156,-0.11219770710858731,-0.043654479747142996,0.018574869808455408,-0.014678084756559502,0.0,0.0
lime,25,-1.6113564717960887,-0.5291117394158279,-0.5142004835686823,0.43461711594219055,-0.26404366471245894,-0.17976090590369323,0.05743127324027459,0.026599130964893237,-0.017694537716929977,0.009128087886495618,0.0,0.0
lime,26,-1.65756104875596,-0.5307418542651949,0.42844846872837067,0.3317106345353801,-0.28838691541270306,0.20749484210010513,0.1386155028745075,0.06410222889831342,0.019944311014700785,0.008850678638531137,0.0,0.0
lime,27,-1.685059524714977,-0.5416539028622706,0.3761849257572401,-0.2892137143980808,-0.1805714765986257,-0.1793367941487689,-0.105780215919931,0.08918949918196331,-0.016760969186208653,-0.003827406579232197,0.0,0.0
lime,28,-1.4826676803903323,0.5365231469816799,0.390489645697424,0.3481003729236867,0.27708501797427637,-0.19154333877261717,0.07042745790235207,0.015634988595401026,-0.01259807950475912,0.010778577817061522,0.0,0.0
lime,29,-1.6348270452095879,-0.518762995196953,0.40894854055567176,0.34004970433778775,-0.24922873304785015,-0.18011943331771926,0.06614649489309941,0.03415068103094064,-0.016574965389918976,-0.01416328033786789,0.0,0.0
lime,30,-1.6301923149213478,0.2848778462888593,-0.26914577685410984,0.17683013721006546,-0.17091127517023993,0.1370438129690869,-0.11495202592858611,0.022237264885334954,0.015754503377271713,0.0029233766923844663,0.0,0.0
lime,31,-1.5575290611241832,-0.5588043217302027,0.42294493890835094,-0.18379004932464138,0.1667823932958471,0.1652372305677211,0.14658289773363978,0.08667136581179749,-0.003892749947329798,-0.003158287086083187,0.0,0.0
lime,32,-1.6267152088380894,0.42990852464847756,0.2584195338919553,0.25000109097357237,-0.2075626521592761,0.14984315589507352,0.0430414942969254,0.04277171504667899,0.019877469597856627,-0.010139060848775975,0.0,0.0
lime,33,-1.567706763060564,-0.528862087000654,-0.28234111614056534,-0.20316566956918755,-0.18905308569254817,0.16339418101341752,-0.104014465827796,-0.05360203095593393,0.03887008819622891,-0.029274481855553737,0.0,0.0
lime,34,-1.6914712650309207,0.4357954519970075,-0.25225565968914604,0.1783515058506759,0.17272740305943166,0.1225284384805642,-0.029850571181318248,-0.017445858263602475,-0.013408388867511608,-0.0031963846329462267,0.0,0.0
lime,35,-1.5868433188534978,-0.5319787532101753,0.3484569261193636,-0.2979979660143263,-0.19325093683577044,-0.17625632429241833,-0.11709792459893684,-0.10611794650132031,-0.018616162982944457,6.285216390541744e-05,0.0,0.0
lime,36,-1.6983515985304156,0.5557754969304043,-0.5348077232300403,-0.4457126110501788,-0.28653287955112855,-0.24021588565074997,-0.21466845609355478,-0.025662033234142265,-0.02432607076679646,-0.024270956692252182,0.0,0.0
lime,37,-1.5907282396802176,0.5623980413658344,0.3564994212097729,-0.26137489832318334,-0.21144086415502555,-0.21111923073097116,0.08520804710608315,-0.025542258959284213,-0.018050629904989,-0.0036199998641590217,0.0,0.0
lime,38,-1.6540883844701504,-0.5756940972017015,0.4111648954428039,0.2965173855597383,-0.1863817254768967,0.1857906978344904,0.16882422919026288,0.05629861092850243,0.012817975559081214,-0.007112377453328249,0.0,0.0
lime,39,-1.6492707748954238,0.4212920498738059,0.3053725394212527,-0.18655579406301537,0.14346505074886043,0.07189988927261665,0.02266985637098108,-0.021863686358521716,0.020750108416095713,0.006017115816244532,0.0,0.0
lime,40,-1.7934827771897117,-0.5192927473346806,-0.514777345231941,-0.4352688057165474,-0.2887231581698057,-0.203135449435448,-0.17053045039412243,-0.04442076018098099,-0.03182688059144956,0.013280588613060631,0.0,0.0
lime,41,-1.6018490332930897,-0.5375977362667597,0.423663223302138,-0.28208891274046577,-0.20919395027329896,0.10179123443809523,-0.045669183626874506,-0.03940630680752968,0.03431389634788494,0.005948090853610527,0.0,0.0
lime,42,-1.5901112857665562,-0.5367543228240007,-0.535436961466157,-0.4469139032144508,-0.3050636310906808,-0.22652924321189397,-0.03541105983300737,0.029272084243630127,0.025392044453023038,-0.01923511978271316,0.0,0.0
lime,43,-1.6228065302950139,0.5690308270421841,-0.540735439243087,-0.4086188196809173,-0.2722234519807568,-0.21362184296305126,-0.1926195993732545,-0.06803353048034172,-0.017243788938764888,0.011379858656391469,0.0,0.0
lime,44,-1.6543200240895042,0.5686616839348203,-0.45713097238104616,-0.3027121826172697,-0.24915011265668285,0.1607899392099626,-0.04552489714392712,-0.038990450933999964,-0.02975908037529148,0.029015572308012754,0.0,0.0
lime,45,-1.6613814475518875,0.5658812601308747,0.4114247335981956,0.30398416993058497,0.196888668321934,0.0753929910319482,0.05393141515454032,-0.038247486746898464,-0.00580214959094688,0.002265080147952759,0.0,0.0
lime,46,-1.6468709704913822,-0.29158500532803205,0.28006277662948237,-0.22153919923592133,0.15735896345444808,-0.1299328292474332,0.09187207211641911,-0.04456262613519302,0.03415639761752928,-0.019848764527835256,0.0,0.0
lime,47,-1.7085922017078319,0.4290682938091542,0.2589234909094281,-0.15494103481122537,0.1525566886630715,0.13629096332744564,0.09070308919693915,0.07071214179714369,-0.01781904472188383,0.007792039717629573,0.0,0.0
lime,48,-1.6444442739330642,0.4479491354449865,-0.31426355944738144,0.17640572837691726,-0.14774871042715484,0.13702720605091265,-0.073019371378619,0.060468399685276876,0.03563206248133819,0.016796170883307013,0.0,0.0
lime,49,-1.6945235599703838,-0.5590520553794536,-0.43332625478474895,-0.29743211468779934,-0.18002000309180177,0.16320831672082656,-0.04535807054878767,0.03930985550806633,0.02583036653765991,0.006073031995515874,0.0,0.0
lime,50,-1.6163648767991754,-0.5078287051087023,0.43303120045890703,-0.2940853278773597,-0.19103240649894276,0.1501065044717751,0.09078744603324074,0.010935411425762983,0.007318358131092554,-0.005398814788378235,0.0,0.0
lime,51,-1.5986269221417404,-0.5408893959007522,-0.28398775269659254,-0.23020024067878694,-0.21062818076930367,0.14853566043514926,-0.13033588883010935,-0.06605903721493486,0.017588233720892025,-0.0022044612158641694,0.0,0.0
lime,52,1.70829659096903,0.5519874949431751,0.4168962779529865,0.28190296141416754,-0.27055222198527856,-0.1843529799868317,0.0707578466458361,0.026420748939452558,0.021002331461327482,0.018445492356526535,0.0,0.0
lime,53,-1.6479852547420928,-0.5349788970308492,0.27425845703230456,-0.18943278203150987,-0.12703154150187512,0.11679880323294183,0.06127495959836633,0.04052295305429776,-0.015192772853996814,-0.007226076461670164,0.0,0.0
lime,54,-1.6422723194831879,-0.4994645256188511,0.43780132996070514,0.3201851812875346,-0.28067043273532055,-0.15953431225037776,0.07632939569870693,0.013836455059192902,-0.013296399884138945,-0.004425004659728965,0.0,0.0
lime,55,-1.626833759961828,0.4268609033038714,0.29271313907392826,0.28680615043886437,-0.21746063951643096,0.1544604461524541,0.1520125334943747,0.09171154764390008,0.013163211140775137,0.005170628498143575,0.0,0.0
lime,56,-1.7012160120920772,0.5677351592708326,-0.30784951574853475,0.19922203191840096,-0.11441666791425709,0.0800115314540163,-0.06562438531058855,-0.031444953489760015,0.02466938645289282,-0.007602503722636389,0.0,0.0
lime,57,-1.6068774543676383,0.4015044413286827,-0.2712092351222646,-0.2269836178264354,-0.19942706533292015,0.136742234158967,0.0725661635366999,-0.05054631961861726,0.0135572420436557,5.644758300732134e-05,0.0,0.0
lime,58,-1.5991952186441916,-0.5356995306787462,-0.5097293007711089,-0.28008843381868714,-0.17950092133729798,-0.08893384087026514,-0.053962402371256636,0.04293416837038022,0.01685043029859187,-0.004764294469767959,0.0,0.0
lime,59,-1.64156121521064,-0.5268852662844391,-0.5268120969631475,-0.3000181810702369,-0.2068050581379424,-0.16856454754396635,-0.103910311910169,-0.07272558787957836,-0.006300463952642261,-0.005599467476055052,0.0,0.0
lime,60,-1.6116177940609977,0.5751696342503605,0.4321604338862547,-0.29403604144454054,-0.17892206469548247,0.0665651824683405,-0.06133825897818815,0.01595152163100125,0.015361836065115039,-0.013785352641930574,0.0,0.0
lime,61,-1.6504308083329988,-0.534023058307224,-0.44319519913384575,0.37157085945041207,-0.26912398836690105,-0.1928082100605775,0.1819435318523075,0.080583445453547,0.008595994110890166,-0.00430107356571685,0.0,0.0
lime,62,-1.7352621575910183,-0.5402251674051075,-0.5187099892326134,-0.2896260111409214,-0.1921213053000351,-0.13221470713542305,-0.06532745037744792,-0.044186556279281364,0.02834828639474725,-0.010491479613704655,0.0,0.0
lime,63,-1.5994631180954162,-0.5507812124127889,0.3669438718568137,0.15611349332618393,-0.14443172802063217,0.08638046772857405,0.0690837658005009,0.01881090301554349,0.0065237289152767,0.0030475282171981777,0.0,0.0
lime,64,-1.5527267905880509,-0.5217987716375181,-0.44245652034729477,0.2798334988875539,-0.17045797381969185,0.15743303923191956,0.08745760141045532,-0.031698137125284506,-0.014472759933731769,-0.009123295995418355,0.0,0.0
lime,65,-1.6205681019591442,0.5536444041006608,-0.4307362295557499,0.3438457041580591,-0.28778257659714257,-0.22767425032540756,0.1852350179584526,-0.09992623894075732,0.023183169020303103,-0.00886509121982885,0.0,0.0
lime,66,-1.627921990407954,-0.5118283784897383,0.4279274955815313,-0.29052071788918316,-0.187077256968391,0.17886764964274218,-0.038307806210797726,0.03360443649607821,-0.02440824565220694,0.005770435601590108,0.0,0.0
lime,67,-1.6866397198607705,0.5692117452200822,-0.567753343207187,0.4216984811468009,-0.25551704733072433,-0.21041666804848969,-0.15891540922801212,0.04692088838320286,0.012380284715461065,-0.006763385868507999,0.0,0.0
lime,68,-1.6432727498207644,0.5650435002785453,-0.5352923059962708,0.3019424189602759,-0.17139251585209841,-0.15174152421009263,-0.1339087891107272,-0.04845524615027422,0.010338264743035508,0.00956866726923579,0.0,0.0
lime,69,-1.5947257695702308,-0.5721128155648305,-0.3037810806742888,-0.21734852823273254,-0.1908907106012164,0.13263201856804047,-0.12985661168131402,0.04320533692816082,-0.035281800820934274,-0.026437538270903827,0.0,0.0
lime,70,-1.651942893366654,0.4195148131911549,0.33128919098264087,-0.23077655830336066,-0.22461062063895826,0.12746965694388296,0.08346357969437361,-0.055982643090066155,0.02558023575860606,0.01686010984968897,0.0,0.0
lime,71,-1.5723841503643199,-0.5354918350265285,0.42851778282628744,-0.3096552806892863,-0.20659751784237929,0.18176099130921686,0.059586691694712306,0.04692549073223516,-0.03642375643333197,0.009976369972466337,0.0,0.0
lime,72,1.6262446897309843,-0.42801516336843787,-0.2706639172203047,-0.17251342692174287,0.13539620581921777,-0.032584033994893825,-0.030650218950838297,-0.025477082628870867,0.024889384742005756,0.01644479905572262,0.0,0.0
lime,73,-1.5132394913624687,0.40718215388082113,-0.18283500449300988,0.15299322147337202,0.09335173142095707,0.09015639402847,-0.06567586105834983,0.031240171301120674,-0.022602856057571317,-0.0002427196384041942,0.0,0.0
lime,74,-1.607103159634177,0.54970716715748,-0.2948705019647016,-0.16663081134287341,-0.08733677442170258,-0.036874900766128434,-0.021437142662410456,0.02131575317592722,-0.004204822129432146,0.0023627407772487206,0.0,0.0
lime,75,-1.5590136018585035,-0.5462218433031628,-0.5220710212508453,-0.20135931284880534,0.1499037231705437,-0.12023031094581942,0.038674951598945975,-0.02975460651990074,0.003115952295602754,0.00173766344943733,0.0,0.0
lime,76,-1.671879648631905,0.41692304126982,-0.26819019497585644,0.25753332730239314,0.16375268188780773,0.091513826328973,-0.045539906657408646,-0.0049306141564183364,-0.004092219963036357,0.0037511987740891876,0.0,0.0
lime,77,-1.5980567831181232,-0.5384032336524491,0.4086335425206551,-0.2941126148176788,0.273235398176894,-0.12403787281095767,0.0734900471940082,0.020166122544246146,0.009463060960484895,-0.005854794144339098,0.0,0.0
lime,78,-1.572564811864487,-0.5324787285806256,-0.44379482039202095,0.29179112197999396,0.17132397078727443,-0.16979139162321838,-0.0549375736575516,0.03813578373762559,-0.03191945692751244,-0.024357183389121146,0.0,0.0
lime,79,-1.5527061746313755,0.5683078373369301,0.43267160265730215,0.34758793859479753,-0.2745256765200644,-0.21820732508219345,-0.19119284558130623,0.08463858522536863,0.010698003790474813,-0.0010555384112560188,0.0,0.0
lime,80,-1.6249207251799285,-0.5319203026867252,0.43023644370691594,0.34683325108403923,-0.29467799151743085,-0.256061547956605,0.04456329126167277,-0.01604010963530944,-0.014733710710204281,-0.0035542824961462592,0.0,0.0
lime,81,-1.6517954784162854,0.35035001550149975,-0.29227943828923814,-0.20504539807653124,0.13485563533835657,-0.11579039019133713,0.0767756662083018,0.03490233457335434,-0.011714648702642098,0.00425395005854474,0.0,0.0
lime,82,-1.7099288138228794,-0.5175074939161157,0.4253574464228604,0.339408205691654,-0.2789127241705512,-0.2596919209874438,0.19650820710145891,0.08283293494051441,-0.004803592031930697,-0.002393765569468922,0.0,0.0
lime,83,-1.6846973770540579,-0.2882615117634165,-0.1909683370659861,0.16464329002410738,0.1487154137554921,-0.13245460726043393,0.027522337595866923,-0.02549411467306619,-0.01614630869025628,-0.013214933148582922,0.0,0.0
lime,84,-1.6501042722725587,0.5602753603797455,0.43292778485257544,0.2834703867965707,-0.14817731272325263,0.1427786928595645,0.1363552249096688,0.06980340648969219,0.011771329950285056,0.00951864203007714,0.0,0.0
lime,85,-1.660290580536072,-0.5192505969013218,-0.3127161702443775,-0.17939803591144043,0.1605956484238308,-0.14228101803503787,-0.12093591344473241,-0.06700115836572912,-0.015934858726907117,-0.00792524352561962,0.0,0.0
lime,86,1.7127985405271204,0.5626392052265086,0.36789047354715537,0.33534761908835037,-0.19010725879652657,-0.1778974785986603,0.06492791326672734,0.04598535583961563,0.010213099091878708,-0.0005703475080190742,0.0,0.0
lime,87,-1.6559769404045563,0.5639545584730385,0.41655366111864517,0.25925847814490116,-0.19925809464282004,-0.15462651734213662,0.07724645382496285,0.06386001703521216,-0.026189156942466617,-0.009564371586897677,0.0,0.0
lime,88,-1.6132565459794372,-0.5298297161729463,-0.4636195010555931,-0.2807589091116234,-0.1516639299674802,-0.04410297295925771,-0.04265937534617626,0.03129749333403936,0.014821323270342185,-0.0029033966877094913,0.0,0.0
lime,89,-1.6303370637562418,-0.5459353528295783,-0.48503389330189056,-0.3139807432095139,-0.26825496913988994,0.1764709258219631,0.17469364942083174,-0.046547688496863505,-0.011031943710383067,-0.0018182783890589706,0.0,0.0
lime,90,-1.6061689721861263,0.4344664947088559,0.38934476789377354,-0.29406299688440074,-0.18818324452094767,0.1735006201747452,0.05291482752025999,0.035766699162483685,-0.019909647065655026,-0.008527712406653284,0.0,0.0
lime,91,1.6186915110005702,0.5456897675232627,0.3851162658991324,0.34558238699881927,-0.25549804022473055,-0.24041876323191103,-0.23196425711568777,-0.15706562267139168,0.07567700681260228,0.013350987024280005,0.006040055986599962,0.0
lime,92,-1.6549131511107005,-0.5000445590541107,-0.2816182514283528,-0.2182151053462164,-0.09678224022083846,-0.03809398337570921,-0.036952499291158805,0.024453675261994205,-0.009808810165801402,0.008200625503786337,0.0,0.0
lime,93,-1.5652105985093892,-0.5054581515242188,0.34780209158894476,-0.27902659372654937,0.16696777812092722,-0.12492159261318565,-0.12344405890888281,-0.11657504376384693,-0.020179387154304135,-0.007714132447140603,0.0,0.0
lime,94,-1.574436387603959,-0.5642565316470318,0.420142168081627,-0.2815270236774585,-0.13711940711251758,0.06792379880343215,0.053313671062416426,-0.035291885979457385,0.013351005395537971,0.007524725318828768,0.0,0.0
lime,95,-1.6976152335938455,-0.5203911242335071,0.3985253665987628,0.30487630467186305,0.27349799343738973,-0.13748968340634174,0.07824132193094788,-0.03201507956635746,-0.027328586123586615,0.01710725575852108,0.0,0.0
lime,96,-1.6701569956243865,-0.5317186974112391,-0.26872184965645723,0.24663421731476706,-0.19424908861551826,-0.16809387382000698,-0.14223701924060717,-0.0849335766698815,0.019507199473168545,-0.018051714796754097,0.0,0.0
lime,97,1.505394740442959,0.2864858520322792,0.2727452285142796,-0.21137228564393007,-0.20931055675858526,0.1343778051649971,-0.10188996582574378,-0.06396031873048623,-0.024254647355279282,0.007333845402737465,0.0,0.0
lime,98,-1.7110494330141597,0.5632724138919216,0.38473517194198775,0.29513206324026453,0.2645402770291531,-0.22447392595092264,0.19625089016837338,0.09043197331525163,0.01694562455298203,0.002522322371194258,0.0,0.0
lime,99,-1.5786521075436681,0.550150718462369,0.4275049703235876,0.2525905952704157,-0.2133002662505895,0.1563623203422252,0.12401102473205297,0.05127054760825169,-0.033193177433512494,0.032980383540611675,0.0,0.0
lime,100,-1.5617240282508302,-0.543706373017144,0.2793473343505127,0.2778457771285646,-0.19739594348972747,-0.18305686108797745,-0.11959821355651935,-0.07038512594020298,-0.017746392596937086,0.00788104366489541,0.0,0.0
lime,101,-1.5895120408583414,-0.5137718536092558,0.4082983398439185,0.34612238916439564,0.2671829749855761,-0.2269971724139484,0.08076703548433385,-0.037859292619671865,0.0366346385012374,-0.00495747774114409,0.0,0.0
lime,102,-1.6603162242690745,0.5522643270964211,0.42870181166805066,-0.2639597083071881,-0.16320652231845373,0.07685114357195616,-0.06597346109588204,-0.026912732601850932,-0.01640896716471141,-0.008030171019051183,0.0,0.0
lime,103,-1.5639539013968657,0.5534434698289181,0.34665374139914057,0.26238032209243156,-0.19575601515803612,0.11404033959073258,0.09562068746172404,-0.03384929767754754,0.004556307164844929,-0.002485115293307896,0.0,0.0
lime,104,-1.5703343526126334,0.5524917547806778,0.4220138329962848,-0.21960343730545956,-0.1459652777806189,0.1383909163375618,0.08274147230405669,-0.04600996481376429,0.020350444507646566,0.008044751392696886,0.0,0.0
lime,105,-1.6495198580419694,-0.506937463686477,0.4405790921982343,-0.2617292169297664,0.2574500726149456,-0.16818363566212416,0.04444591856719737,0.029700154249206683,-0.02172068630897256,0.014110685720930927,0.0,0.0
lime,106,-1.7005089124633144,-0.5293051157398576,-0.44805942068180504,0.31879074617106884,-0.28553614077133044,-0.2051296488215827,-0.0465098942729527,-0.03621648124744235,0.021202131732101104,-0.004857156514195676,0.0,0.0
lime,107,-1.588919872774686,-0.5431520428435164,-0.25484742196596466,-0.2256202178307642,0.15841675599307567,-0.14800910268021758,-0.06684951237284335,0.04057036172741697,0.02997817621672455,0.006393705389344832,0.0,0.0
lime,108,-1.5983020482182884,-0.5360396917009341,0.42434332302974653,0.33537372597695714,0.25274828674845007,-0.17538073794419112,0.15051378971972154,0.09405626140394152,-0.014630288463102322,0.00800434643352759,0.0,0.0
lime,109,1.6972993348280074,0.5500179173689125,0.31101087348648915,0.2722737436900672,-0.20521249218159715,-0.160528524277583,-0.1156448825446817,-0.043461304137493974,-0.002628769306505554,-0.0012489917639157337,0.0,0.0
lime,110,-1.6183856682281137,-0.5252043878636594,-0.28372865834101924,-0.18281736775118398,0.17685587387878254,0.1724851072756625,-0.10827997816581272,-0.06053638831355885,-0.00981647290293297,0.0027028804893368874,0.0,0.0
lime,111,-1.7073522659511982,-0.518273919336872,0.40523735876096184,-0.2876461458620285,0.1741071378435106,-0.1436745502452256,0.06841133289540863,-0.016559624015957612,-0.0017537420160638824,-0.0003446765797518651,0.0,0.0
lime,112,-1.631770624360162,0.44477707754048196,-0.2940154845078189,0.2677817030427615,-0.15917144063723965,0.14553913769097365,0.08414768303078607,-0.049957737384280096,0.013417644059641945,-0.009939179577159857,0.0,0.0
lime,113,-1.5831638768308465,-0.5174217814108131,-0.4333987470822388,0.35997428190954345,-0.2788231240741606,-0.1472373277798985,-0.13591831013801384,-0.02149167756022222,-0.013768099793466451,0.0026845250065170826,0.0,0.0
lime,114,-1.5801809031362586,0.4091152956326237,0.3006022660176625,0.29768553969017786,-0.2159624760605089,0.16136237132065112,0.06353400008083918,0.0306106680166685,-0.0291839546361865,0.00046906967347705577,0.0,0.0
lime,115,-1.6212603480536176,-0.4488240328762124,-0.2900917165841916,0.16102067266786285,-0.15121604271994452,0.040323810437547514,0.030124263418842143,-0.029781682743796785,-0.02905718940071668,-0.02177118202801417,0.0,0.0
lime,116,-1.6346210224358082,-0.522414420673456,0.4032544574771929,0.2983247908566065,0.23117154453156127,-0.1973088752283302,0.0374672786966343,-0.0187234469713744,-0.004152458915220357,0.0003488955418320794,0.0,0.0
lime,117,-1.566447689814804,-0.5496238139911314,-0.28448138658403965,-0.20642918963705428,0.17419522743796645,-0.14167316341741878,-0.1372090768700235,-0.06623213336722111,-0.029826726208834992,0.0029166456512316695,0.0,0.0
lime,118,-1.5876714842224542,0.5544925244287693,0.40797523380968337,0.22808579508601792,-0.20025427586524627,0.10187636816161977,0.05957500674827919,0.02595579081041457,-0.013580373297995468,0.0004128645639096079,0.0,0.0
lime,119,-1.5861140799990308,-0.5467504106441228,-0.4380815840769725,0.31752143080913847,-0.19735130594042066,0.12678938303173962,-0.044818088283761826,0.0366885201750535,-0.0304526842531221,-0.009005888949384463,0.0,0.0
lime,120,-1.698371104496224,-0.5784815060081071,-0.4507829647127152,-0.29885220791904615,0.1781176325896501,-0.14455370060017872,-0.03818526640628032,0.03361795973388156,-0.021081619598138535,-4.16943527479465e-06,0.0,0.0
lime,121,-1.5933539099291052,-0.4543122129231706,-0.26317365565536704,0.2617533557056191,-0.1771338366236837,0.17415467583718577,-0.042112669471452244,0.03820958357731552,0.011814107617705173,0.0018332355466917898,0.0,0.0
lime,122,-1.5834846162627794,-0.5564904527414951,-0.4253484474518714,0.2940924417575299,0.1427409475105172,0.0617107518883962,-0.03233729753872116,0.01620435589280359,0.015228468802375883,0.011631338641929227,0.0,0.0
lime,123,-1.673910274899265,-0.5222738029710305,0.41015256888573437,0.2894617425525184,-0.2872344275836664,-0.22604977328417603,0.07084144993063218,-0.036305841696113915,0.010031009130743503,-0.007074054824625424,0.0,0.0
lime,124,-1.6609926135967534,-0.5529595425470202,0.44924307580732253,-0.2922863126031912,-0.23481645680288357,0.14321540861784404,0.08777065039986634,0.02692124268061566,0.01978652702784436,0.012947173411702088,0.0,0.0
lime,125,-1.556469691941272,-0.5496493113476886,0.3316607555639446,-0.29000078730188567,-0.24652108663072067,-0.11256820510145006,-0.04873631662883329,-0.04392312527019245,0.019401430211754844,0.01439595913585465,0.0,0.0
lime,126,-1.580845401824965,-0.5217048845269526,-0.29232145875086457,-0.2490901518022793,-0.21167456704123896,0.14935822991003772,-0.1175460048018484,-0.025978962818458344,0.013659920709718752,-0.0061673627158000885,0.0,0.0
