model,index,Age,Workclass,Education-Num,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,Hoursperweek,Country
shap,65,0.2516259369986017,0.0027544479506229694,0.3191998173699825,-0.05370461079529672,0.014345801513716498,-0.2220194884550369,0.0017826492013645473,0.004947142850457097,-0.08212002620674372,-0.008595519146231662,0.02546113329284322,0.0
shap,66,-0.041867039394064824,-0.007872745423135936,-0.047314420166221324,0.08308544981528622,0.05000818851175692,0.2178251009337975,0.002611345386172831,0.0030790526888225603,-0.08443825450947841,-0.010566125930702303,0.037790837083738316,-0.0018985623913577443
shap,67,-0.39124767972152064,-0.0013894957504138883,0.3495667234331739,0.07914372164933682,-0.09948934599055544,0.20864692147705854,0.00380751554775538,0.0020933238529605297,-0.08870531662068742,-0.011245334536594959,-0.39849067063820964,-0.0009815900670725464
shap,68,-0.2858837925007904,-0.006113475560050121,0.3367559127662004,-0.10864970320479254,0.0897890918050413,0.014641198837943008,0.0020597943752385557,-0.004961300468384094,-0.07972576788500964,-0.018606399067058306,0.13300086426676982,-0.0009423202507323758
shap,69,-0.46195412561302907,0.0,0.04418657455912306,-0.11952940980676316,-0.09467659630238744,0.049564465777777296,0.0,-0.004251447171110717,-0.08576951685545912,-0.016038471488030826,-0.018812809824497387,-0.001014494503154495
shap,70,0.3111984080547794,0.0,0.03822607405196373,0.05761614357622176,-0.025471789952877563,0.24026704703809373,0.0,0.004900185743951977,-0.08485274711769478,-0.005123415973119022,-0.276705447729611,0.002420368143290441
shap,71,-0.03226895732481666,0.0018960347970912311,-0.3232866111778364,0.07931794704851378,0.016778725403409633,0.25477554670165137,0.0018281246227099257,0.003391644738581362,-0.08782860206165594,-0.007118972889456232,-0.2665813747759739,0.0024182085797000985
shap,72,0.10881807153361746,0.003091307706096575,0.17603694544059245,-0.09001613542331452,-0.007090063267876014,-0.2946264799485312,-0.01602009479769631,-0.014462460502969107,0.2521820380255761,-0.0043717658876038686,-0.07287587808122553,-0.0016069855291979476
shap,73,0.012213233042499744,0.0016727139357942261,0.23694502672856843,0.07810041245944663,0.023553585122659884,0.17917141821034682,0.001391091812815215,0.0024018219533817886,-0.0806583996557872,-0.012830826936534978,0.0933017204609265,0.0014768278914030208
shap,74,0.007634620277959539,0.001008496491151173,0.2972413148739943,-0.10799897720341739,0.11962508374209364,0.026839838355193907,0.0008167725690720745,0.0007516681895956973,-0.08340366741634653,-0.012497179261690361,0.028554454180756028,-0.0012709435754850174
shap,75,-0.4949286048590189,0.0,-0.0779951491216218,-0.11998768727527419,-0.009944614995154089,0.042857329723944015,0.0,-0.004568178403245663,-0.08541287502066482,-0.017271576422234137,0.05730886600715208,-0.00022713207921831735
shap,76,0.010575644237448154,0.000758863533293852,0.07088242736457648,0.08063351606387417,0.12397279606434862,0.18202339522185404,0.0021187269594357544,0.0037042572318922995,-0.08098362479900312,-0.014748674659715133,0.12484976401311171,0.0
shap,77,0.21344884650245508,0.0,-0.7775503831897003,0.07598716599740118,-0.0312359305804908,0.2546227306214024,0.0020642989574990835,0.003519489371500034,-0.09017103977279384,-0.009814140799736809,-0.25598263562327594,0.0
shap,78,-0.047568121759298254,0.0017516307944892562,-0.3573078504717082,-0.08738299330428885,0.034090023198452196,-0.21537478530030946,-0.015959833031262805,0.0044365895254156185,-0.083276381070439,-0.019450254391197297,0.3037045515078165,0.0
shap,79,0.23545927439216843,0.004695138549631245,0.4408660176699983,0.06227807853909806,0.07784536292111877,0.16030640853956107,0.0009451673467752442,0.0042400596304364435,-0.07935317175871592,-0.010958153958224415,0.027825340399852072,-0.0038076820285890545
shap,80,0.35442963516873416,0.0,-0.2747828758709047,0.059757665134800325,0.12517814204274083,0.2335638455759272,0.0,0.0,-0.09386558727547262,0.0,-0.5154856070474396,0.0
shap,81,0.288619472916453,0.0028411556624583774,0.05108092926018935,0.0370708481864243,-0.007762527095626292,-0.2466755832523924,0.0027063873605320905,-0.011069748361125894,-0.0884950670273572,-0.008855812183348213,-0.051898700376295084,0.0
shap,82,0.32916685397611056,0.0,-0.386788080869241,0.06531970863549524,0.016822841580192975,0.416085048527791,-0.010444719883239278,-0.010379687623010884,-0.08526709669276752,-0.004897951712153126,-0.07798537768548269,0.0007402704895523304
shap,83,-0.1439401696029023,0.0,0.2525877112900497,-0.1162971786046088,0.0159410339890624,0.04364830984413959,0.001415468468325175,-0.0036518658283540006,-0.0821454604787694,-0.013778270441434176,0.026279457969785546,-0.0012416796256760447
shap,84,0.19981188857807772,0.0011642812922934564,0.37886140819557784,0.06254785046091212,0.01635266180448053,0.14958014516753157,0.0010346699845230622,0.002630718421732181,-0.07958819965144914,-0.017156539811246097,0.05453935812153876,0.0
shap,85,-0.6170963857339837,0.0,0.03852202842195135,-0.1133089536358119,-0.0957272732439769,0.05674511430138063,0.0,-0.007709794763616551,-0.08689826268132927,-0.01478336757665677,-0.5370436150416851,0.0
shap,86,0.2075821312598037,-0.016075880446536517,0.2921753996193142,0.06549403477977103,0.08090111110263398,0.3053586134247998,0.003006643350452476,-0.006512960800494377,0.14440998102889813,-0.011695701460799124,0.051676633058118426,0.0
shap,87,0.14152979041369695,0.0,0.41604240178025587,0.06567640146861697,0.0801285315491197,0.1415250969153758,0.0,-0.0002704819672012526,-0.0781186965133921,-0.016595975199706292,0.06288684655296706,0.0
shap,88,-0.04973349864296583,0.0,-0.7025592759794974,-0.09705534337497487,0.02900986542300391,-0.3187232061864407,0.0,0.0036575864922514896,-0.09075037985155074,-0.010826747267442784,0.006396563338035917,-0.003395036611666402
shap,89,-0.21968167057910618,0.0,0.15973662434815583,-0.09393769569077556,0.015631583373780587,-0.28046163199043694,0.0,-0.012793889102298672,-0.08476045819903148,-0.011790214635825878,0.004669216218916807,-0.0014921032541439505
shap,90,0.2249545111576403,-0.0011904757447817882,0.19313386505250035,0.06388751633492243,0.11269876001089268,0.18375868322819933,0.0010400274122090436,0.004976753866137745,-0.08238210641414034,-0.011023924005565067,0.02831848135702475,0.0005748588240999108
shap,91,0.17366355655605262,-0.016836393326057117,0.33155865529732115,0.06038574910252563,0.0714407382466603,0.1395379611154996,-0.012533860176349316,0.003345325598785128,1.079919268837507,0.0,0.01349834833717356,0.0
shap,92,-0.13928490072641844,0.0,-0.06197545103299034,-0.11810285312976651,0.13857972167426702,0.06144954680919315,-0.010973489126984579,-0.0061853127072945754,-0.08561234014566932,-0.01249212543802497,-0.054958359906202264,0.01939371730651246
shap,93,0.2754226168678543,-0.017757857668695747,-0.057934896290858295,-0.06855666369691694,0.04108090371252781,-0.23683255066014086,-0.02051071019440269,-0.012297538961902513,-0.08756862633528667,-0.012566828668431784,0.01400376288559474,0.0
shap,94,-0.032226454259636834,0.001591004669603005,-0.058371327454896094,0.07966825141953449,-0.239750192912883,0.22109116957444291,0.0029092390906599874,0.002389096343062641,-0.08612063409382846,-0.010837734971341509,0.030587319002700813,-0.0013634920677042806
shap,95,0.16983373742509267,0.0,-0.036623943678541125,0.06857078898338205,0.12443854287214055,0.1715005626829725,0.0016906427443230047,0.0023072708041103887,-0.08315436202404483,-0.012536934173996013,0.1024294684093221,0.0
shap,96,0.2732116729645573,-0.00043959311736499126,-0.045981130921904055,0.0022214383652780882,-0.0916752732027335,-0.07894757604882688,0.002484374233560162,-0.008342275191160056,-0.08573021262666781,-0.011355674926316048,0.037942551462406895,0.0
shap,97,0.19657518963760626,0.0018637661340399903,0.22558239176989692,-0.08536876116521412,0.07648285374607391,-0.1867857777147594,-0.013792711184634168,-0.006939831902786291,-0.004378148191608866,-0.014257128917252448,0.12306285862554422,0.0
shap,98,0.13440786508035796,0.0025792540030705052,0.26493681713555806,0.06094608237367566,0.02525893422565148,0.13669941063081847,-0.0014647583172100742,0.006078135945381508,-0.07859610013659624,-0.016996645846937997,0.1070712176278259,0.0
shap,99,0.17506172506239848,0.0038128523046976615,0.2952336759984654,0.052419167746459217,0.08392469935991673,0.182060271119167,0.002272150543721818,0.0008869324453902316,-0.06707191905187915,0.28167837992184996,0.10556225207533254,0.0
shap,100,0.2373689898609926,0.0011986469381346926,-0.761737330117456,-0.10514861386739013,-0.09901745283152227,0.03388436948595383,0.002226823369236741,0.003957287011144561,-0.08843186587783425,-0.018764558399449904,0.13867674043330394,-0.0006561045335182758
shap,101,0.24339651533508655,-0.002828296630579097,-0.05494646959751501,0.058559785152111826,-0.11332905635475464,0.16252790986928067,0.0022757869979369016,0.0027463629461176448,-0.08192406195456403,-0.016770123542074827,0.12850518139479075,0.0
shap,102,-0.03169086840968774,0.002775541214176974,0.2832927147260721,0.0779578483667333,0.11959394102222759,0.18134116781085086,0.0016769988845089512,0.003921431752173854,-0.08164892131124718,-0.012777078890615134,0.03436863909366222,-0.0006746812278120018
shap,103,0.1311987620891087,0.0014874095408654031,0.2616112602358193,0.06995240337191552,0.11025131302474975,0.30050298484915405,0.0033848999439251293,-0.007418199904925787,-0.08009054497919887,-0.012486165865313925,0.06791040447570729,0.0
shap,104,0.08622107462857458,0.0031822919668572924,0.27819252871598005,0.07072804216430864,0.08586285244101277,0.16538098715284544,0.0020688230327329388,0.0024773735778312878,-0.07929413120983725,-0.014918452767986812,0.07819078289629067,0.0
shap,105,0.2326621941215633,0.0,-0.04977361578346526,0.0730373890761859,0.13084809713394446,0.23341966663409264,0.0,0.003054301731120368,-0.08502131863334347,-0.0039999577077931,-0.21587290408592374,0.0
shap,106,0.37279509606760025,0.0,-0.7306661438525979,0.00444771410498751,-0.042068689823494654,-0.29505066876721187,0.0,0.005705161862747832,-0.08610157677428709,-0.011011971733569381,0.0,0.0
shap,107,-0.5344893829504743,0.0,0.03966802893796967,-0.10865645597777146,-0.007533932671783428,0.05704688297189492,0.0022099826707545622,-0.008200511481909478,-0.08776694620434111,-0.012415405296812176,-0.6995195385193684,-0.001931566278383201
shap,108,0.22649782775956795,0.001398114614777908,-0.04758769035125808,0.06372288531479794,0.013169350333038829,0.15844914911075592,0.004971572516881573,0.0016491023536225058,-0.08388345334691394,-0.015285795242686029,0.10261422531399433,0.0
shap,109,0.11575984465998324,0.0,0.3607947003776488,0.002056821486070115,0.06957049426135087,-0.13646879293077085,0.0,0.008063563718228917,1.9568260197995804,0.0,0.14206086512529126,0.0
shap,110,-0.5595311318277285,0.0,0.03738949245108924,-0.12163196022515697,0.01546361832541615,0.046805981211156235,0.0,0.0020634694335088,-0.08746240777364943,-0.01595471012613809,-0.07648086328989456,-0.00044494405136763504
shap,111,-0.09765828024220469,0.0016481871964947256,-0.044139964350466965,0.08357920411882845,0.15412559293195194,0.2222278339449219,-0.00021140168926174485,0.002512809132231786,-0.08381230353448281,-0.008086647203189606,0.040982031649290374,-0.0018770112331740751
shap,112,0.1562955608478443,-0.006054376802483136,0.22011253017301602,0.07413721923438324,0.12192919907225717,0.18447807074954753,0.0016868711393154268,0.003178464244424889,-0.07985474823870231,-0.01069665966672928,0.04615469241946624,0.0
shap,113,0.31072334748972175,0.0034691147416406054,-0.06394195788506385,-0.0647724418743082,-0.009334003438979922,-0.27575668595710934,0.003335137590665574,-0.01712919616400707,-0.0864360250056053,-0.008889248607803157,0.019639596031313905,-0.0006041665713824307
shap,114,0.18174543585053926,0.0,0.05970418522626944,0.06872517082310951,0.12093886423138446,0.16806147189926884,0.0017505579190651896,0.004900254532172264,-0.08350281929475986,-0.013266416268120166,0.09187522846001517,0.0
shap,115,0.09654169526698063,0.0011088245410521974,0.05813891029182227,0.038474633440911205,-0.004967966932449906,-0.30064513408200144,0.0015274655763120593,-0.016370453105958763,-0.08677086932384537,-0.007823044871573842,0.024517505723027327,0.0
shap,116,0.18826612525396275,-0.011084835726510964,-0.03937789077173125,0.06461797068637024,0.11201736431383302,0.1511942517051305,0.00301686996610058,0.0035970663137031428,-0.0807326554656938,-0.016870789860242152,0.13215949063254,0.0
shap,117,-0.534868805227206,0.0,0.03730994166242503,-0.11251699490972855,-0.09880989587058242,0.05732437492795727,0.0,-0.0037632414978183448,-0.08578758956611819,-0.013455045291255107,-0.4325048869533678,0.0003757234625789696
shap,118,0.1810239418172575,0.0,0.2586445791080659,0.06622145950852953,0.11014069583345423,0.16438975190647662,-0.009131045915266506,0.003093723776602636,-0.0810359045892374,-0.01379169848579509,0.05912083556066883,-0.0041885160121736265
shap,119,0.0330213163556575,0.0025008405858308325,-0.0667370766645966,-0.08353466952331176,0.03007157695003977,-0.1980783175794705,0.0030221548655899252,0.006592968629802923,-0.07813449920816462,-0.018236366650949964,0.2884459762672821,0.0
shap,120,-0.4810235767912413,0.0,0.0336228703255314,-0.09911276562422347,-0.007497871357630413,-0.3071364991037704,0.0,-0.01282097665327621,-0.0894082135473219,-0.014864432122828142,-0.11807030750927947,-0.00010733269297924508
